Document,Stars
" Wonderful book! Very few fans of Feehan's Dark series seem to realize that although this book is not part of the Dark series is the children and children's children of this couple will tie in to the Dark series later. Bryon's lifemate will come from this line. But if you want to learn about what's going to happen in the future books in this series as well as the Dark series then go to Feehan's web page. You can use any search engine to get to it. But this book really is wonderful! It can really stand on it's own! I can't wait for more from this author. The publishing company needs to publish her stuff quicker than this! Can't wait till Darius's story Dark Fire! Feel free for anyone to e-mail with any questions! I'll sell you on these books! ",5.0
" The heroine Nicoletta is the village healer. Overlord Don Giovanni exercises his right to select a village girl as his bride and chooses Nicoletta against her wishes. His home the Palazzio is a foreboding place mysterious and frightening to the villagers...a place with a history of death. Giovanni is able to communicate with Nicoletta mind to mind...the only similarity to the Dark Series Heroes...bringing a subtle sensuality to their burgeoning relationship...a welcome change from the 'pounce on each other in the first chapter' genre. Feehan continues to bring us dark heroes and independant heroines who find love in the sharing of each others gifts. ",5.0
" I took this book with me on a business trip and it kept me entertained and engrossed the entire trip. Since I am collecting the Candlelight series but I wanted my friends to share in this book I just had to run out and buy copies for them. There are so many twists and turns in the plots that you will never be bored and the conclusion is very satisfying and complete. Great read. ",5.0
" Kept me on my toes the whole time. So many twists and turns a great mystery and historical romance noval. Wonderful!!!! ",5.0
" You can read the narrative on this book so I won't get into the details but let me just say...Wow! I have never been a reader of Christine Feehan I picked it up at the local grocery store went home and started to read it. I assumed like a lot of romance novel I have read I will have to skim read until it gets into the real story. Needless to say I was very wrong. I started to read it and in the first chapter it grabbed me and I couldn't put it down. I read it in one day (of course I got no work done) but it was well worth it. I have 5 other friends waiting for this book. You must read it. I am going to check out some of her other writings. I hope they are all that gripping. ",5.0
" Another great book from Christine Feehan. I have read all of her dark series books and love them. This book was also great and not disappointed at all. Can't wait until she writes another book about the brother. And of course I am patiently waiting for some more dark series books!!! ",5.0
" I recommend this this book because it has a sturctured world that is natural and realistic. I like all of these books. ",5.0
" I had such a wonderful time reading this book. it was filled with romance and adventure on every page! I would highly recommend this book!!! ",5.0
" I really love the way Christines writing  The Dark Series especially. Will buy again and keep up with all her book series. ",5.0
" Just Awesome! I read it twice in a row because I had to keep reading fast at first to see who the bad guy or girl was. So I went back and re read it and it just melted me! Enough intrique and romance that it just kept me hooked! I couldnt get enough! Laughed out loud and cried. the best! ",5.0
